,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
3143,0.10628594829886892,0.14968079417919172,0.3672710079464764,0.00942856777402159,0.12560602800567403,0.0273226676291952,0.03889055940678411,0.05660696035876024,0.007503440664416439,0.35909887255791567,0.17459889952752514,0.913294365925585,0.0
3072,0.35605357849498026,0.10685335156639426,0.3055267637303701,0.1525805469862957,0.002484388520738047,0.00025748446494642,0.008466451328821132,0.33649416694277523,0.13120198731324062,0.617602753098834,0.07039012176711289,0.9328133939735084,0.0
1988,0.41477181745396285,0.20601895346605184,0.43630603915083743,0.2721611202597022,0.01071125817733442,0.001183706568679825,0.019742643332273987,0.4725454423327997,0.2433643693154624,0.626584690709155,0.10665133563305378,0.9459367301887944,0.0
2544,0.2457418808610109,0.1435864595918688,0.3590771429539496,0.4319644900176637,0.02957728425000577,0.0036736180406158345,0.019020887579597134,0.6160905717369762,0.3986085002879392,0.7704805059676196,0.07349235456546356,0.9503544515312421,0.0
1875,0.13656166312360254,0.05184421302497621,0.2037560659731536,0.2220309451686396,0.03262834504343503,0.003946329898308447,0.010686381040499154,0.415934418217065,0.19255837476056978,0.7578787715176503,0.048500756922229035,0.892168285627176,0.0
1917,0.2414138207117422,0.3717660776613566,0.5970353573501408,0.0021193909118580948,0.08165008223624959,0.014550754197324323,0.059985761809595514,0.017464711844593826,0.0016864302741836847,0.2346002684011783,0.27288893615143384,0.936767601189803,0.0
1544,0.3008595382052783,0.31491817919909365,0.5469407630160653,0.008039219977620792,0.048037755661812474,0.006871736182042252,0.022793421500523495,0.05034770282174206,0.00638398582909885,0.4542850725650333,0.13062166740887693,0.9576936213628251,0.0
1884,0.4965876149195235,0.39981212103227864,0.6203383863719523,0.015182846252904166,0.023531167628012294,0.002858435950214215,0.028632703932860933,0.07945062183605937,0.012200277878011338,0.4450479153817796,0.13932245221873094,0.9428883747740064,0.0
2119,0.5342591314430849,0.3689821857362475,0.5946751403873086,0.06587013306234657,0.018350687031787653,0.0022344050025442843,0.02418090132887378,0.2051670362010013,0.05522148838608559,0.46735158645532887,0.13855026583483449,0.9567302555431065,0.0
662,0.21495955384997692,0.1415691758432286,0.3563270039869586,0.4680430774492959,0.0377260791153551,0.004908175558987228,0.02574851556620288,0.6455384023449386,0.4351405056314149,0.7279188990912857,0.09942771682414805,0.93917619319034,0.0
1247,0.3431931752298398,0.2631874252134624,0.49726618222794333,0.44999618942611747,0.02761885511030341,0.0034031509756737716,0.03762923139272949,0.6312584323425124,0.4172260869987454,0.7178411537456961,0.1278314593959958,0.9439063877599048,0.0
3443,0.3036447548843683,0.5092028597494285,0.7042327832112921,0.019365998157109095,0.06879216747982742,0.011160278259626902,0.03147313807956629,0.09422149216023025,0.015748157197910603,0.333647376623141,0.18987911743789085,0.9868739114398641,6.500130960143305e-168
1114,0.24133053569292234,0.3238679689709821,0.5551099503918506,0.012389409079065997,0.07082425573091089,0.011868373221048653,0.10729156515022627,0.06947212174797565,0.010030579065118157,0.25263761169012616,0.3351301931431166,0.8426167902059523,0.0
2098,0.3273934089800572,0.3331821641318197,0.5634931629894662,0.008287491640381391,0.04111743133880918,0.005484647586353073,0.04004278069201007,0.05166983558139562,0.006614444402356909,0.38224164733044347,0.18372326604498204,0.8720680249825681,0.0
1819,0.19339241508149074,0.12851550020173622,0.338040003599219,0.5450179901620071,0.04489749644333423,0.006329971394547609,0.019725720067961514,0.7041073830062801,0.5125393026081371,0.7521591897414206,0.09220727982627897,0.9576483158791764,0.0
2270,0.23125580924509762,0.32196775952399626,0.553384978226432,0.022546068297047337,0.06921705489986288,0.011050298407084425,0.02893334311616564,0.1037117240126413,0.018239365189070433,0.43688631157084673,0.14123303546230853,0.9541068378144635,0.0
2174,0.35627306442855433,0.14305729001453193,0.3583575974637813,0.2738220443795426,0.008120051831531368,0.0008907810363378097,0.01282389491864715,0.4739248904973833,0.2446759205639257,0.6507770560406279,0.0866233611865751,0.945595496889664,0.0
305,0.38045792956204044,0.22192227151830596,0.45402924300034153,0.18558919966647727,0.015990827884030827,0.0017050269728224685,0.025865886265619066,0.37764543078992113,0.16153673760883697,0.6416522155548454,0.10930260240023558,0.9276062617749514,0.0
2904,0.7227312884790605,0.5008304759638308,0.6981516041283633,0.16413682142949473,0.005763059860898048,0.0006330377417187705,0.04847002528434209,0.3526448700079805,0.14273624457868753,0.5916318469740822,0.131000241514481,0.9277317335577457,0.0
808,0.08558386939436621,0.06279515585483708,0.2271967557245361,0.36158577676275977,0.08581067127910413,0.014729598149847093,0.055546576828628604,0.5545971931578818,0.32746393168603005,0.7625408102220237,0.12265249375077404,0.8263280498896295,0.0
3141,0.18317366536907714,0.24354938332422515,0.4771460850441122,0.05219729840656344,0.08512898769582519,0.01546117793309482,0.03563793617315003,0.1778880490153557,0.043417290730531403,0.4380037322759221,0.16284882342158216,0.9655786009434504,0.0
685,0.1972313482970288,0.28715963700492475,0.5208387805930446,0.0004161469792932234,0.08586192658232616,0.015558709080327873,0.10415227122878587,0.0038940162772580153,0.0003274242712394042,0.19576449689967784,0.35541912107050344,0.7511675335999815,0.0
719,0.36522735429723235,0.3237706287972705,0.5550217096886796,0.18381469945069007,0.029313711593275275,0.003492981459326884,0.031071809926785054,0.3763992903478271,0.1605724181067908,0.5700563977109421,0.1295304481477209,0.9597729839692959,0.0
2281,0.23558985119129802,0.1643133832966137,0.3862928672277135,0.473902827122354,0.03936600745027136,0.005278791157663433,0.02154808364645988,0.6502953505290159,0.4411914299426706,0.7498826445584805,0.08928322255588335,0.9615068683498817,0.0
2872,0.02525284595492487,0.036694812895458624,0.1668682516499847,0.009010435864314313,0.290082522041721,0.10661498012369823,0.026867461338660956,0.05449846699827257,0.007118293828267942,0.2287675796413613,0.21266891281565894,0.8938576966838583,0.0
3741,0.1538370926626361,0.1496083184048958,0.36717454720354187,0.3539256937716873,0.07155233743961517,0.011583005786436586,0.09359230789272344,0.5499215375155583,0.3223389239543402,0.6528955177151075,0.2042808490146094,0.849687017409674,1.4002192934525259e-167
3754,0.2371961937365987,0.2749780561949414,0.5089881667362193,0.06339927283064908,0.07169323181949494,0.012568098486274722,0.06027278596974166,0.20068427758854196,0.05318774009266654,0.3601782506951244,0.25021009988422566,0.9385182515999833,1.4399653171578607e-167
58,0.14530612996144063,0.1845158898324948,0.41122179150941707,0.009333037385498394,0.09448140327996743,0.01773856588708984,0.0344670662788096,0.056009908915371304,0.007393550813391294,0.3604489727142072,0.15628663528990042,0.8951005457215855,0.0
1827,0.23352106972934686,0.14774397751208812,0.3646852037321803,0.20462291943731598,0.03284107965424644,0.004010044686140396,0.023154772411580503,0.3997563287233071,0.17912201405957465,0.6629812097864545,0.11071315107864337,0.9323675353523129,0.0
2049,0.30870259425931657,0.13423981470242244,0.3461675538287033,0.20799438227355008,0.012158111327969241,0.001172059354918169,0.011908092022135313,0.40083514253842983,0.18000302147022415,0.7756059670235684,0.05536708491311547,0.9412385646028678,0.0
462,0.4777817656423998,0.3464232748829598,0.5752122477288732,0.2035945521310012,0.017027488323139293,0.001923485801236472,0.04094505169523948,0.39930720913212797,0.1787558739794911,0.6556327881953905,0.11301228543550966,0.9313521982744195,0.0
664,0.19202120316943236,0.24081129595508288,0.47427752355059155,0.04953347028104113,0.07764635122770569,0.013365534582495762,0.04449659913690013,0.1723832073405121,0.04120117006823465,0.3717225023660536,0.18157744677034013,0.9420439050237759,0.0
50,0.4912440297065258,0.3766239746443684,0.6011329345540538,0.23841933239897473,0.014938104747466631,0.0015322675366110762,0.03848178969368929,0.43731704893148704,0.21105574501676264,0.634436475689593,0.11781858698717655,0.9435101291926591,0.0
3693,0.2587780569283016,0.18154738217483687,0.40764699497189366,0.45394301563018224,0.03638292380643696,0.004781495492098536,0.024967714048321633,0.6344157526487243,0.4211546980497658,0.7387598987903081,0.09774775988170158,0.9551259614914849,1.2900896861023272e-167
1730,0.5427431600452777,0.346831002408566,0.5755695325452181,0.2749504774175856,0.0074619869161385785,0.0007306054464037183,0.036462642922817964,0.4743485066119104,0.24507938846467836,0.6764425406747576,0.10801538412176433,0.934635373815139,0.0
306,0.2529807754249379,0.16092247253283126,0.3819622424568043,0.17667974797481956,0.03171910977089836,0.003888142873050451,0.038549729354588516,0.3674460829877959,0.15372798926017328,0.572415650169533,0.15767108161067167,0.8765391377227942,0.0
2573,0.5920497317394163,0.4370810601556383,0.6500773607562581,0.14604175816235837,0.00985514392122009,0.0009232358920174414,0.0381242712174594,0.3287095176202077,0.12581379610992327,0.5966989529655471,0.13169725159218545,0.9376934976963742,0.0
65,0.3051254796941004,0.18964532121998598,0.41733212979454354,0.1858099649337335,0.02559160854008708,0.0030723239222248512,0.04311300331548508,0.3789804378584414,0.1625729945494239,0.5648685869560512,0.15467750199665395,0.8654818025931998,0.0
829,0.27394053173573374,0.15848409868686578,0.37882004929411406,0.4538200572782474,0.025898556723984882,0.003154063588848571,0.01609855650281672,0.6342553425083007,0.4209546598426812,0.7125406192383532,0.08316052706941683,0.9631317007862186,0.0
1017,0.47362165594544575,0.5347483125590827,0.7224853429355735,0.004312539040208029,0.04657689131525319,0.007398887778622103,0.027473900781712458,0.03127924561489728,0.003417713483650443,0.34938367452003194,0.16780664540196816,0.9790092405058193,0.0
3553,0.13850298629708394,0.2388752258676892,0.4722393865846964,0.009815397740225388,0.12297305190855337,0.026544071298582033,0.054846654372963224,0.05876620904379408,0.007906331963414611,0.23367979455714644,0.26546451637516205,0.9416545857906162,9.2989134627273e-168
195,0.12718726705502362,0.04883501164771529,0.19689837780849384,0.4793457297217037,0.03636784848213943,0.0046419473161636105,0.007333242656732941,0.6525110071810939,0.44402399057275993,0.8647225679887098,0.03775097118417292,0.9476436480175168,0.0
3041,0.44528404332661686,0.2001157710287295,0.429554914360334,0.09655169972889152,0.007669404166144936,0.0007413573202227621,0.0171011202079063,0.25747594526939727,0.0816846730775979,0.5454335102295367,0.10995273736518103,0.9332840589030611,0.0
3743,0.36018193865437365,0.22646773132530149,0.4589777878088461,0.32377799385266387,0.02161390318340308,0.0025570935073601676,0.019821074516947326,0.5224985916320681,0.29308988242101436,0.6477407716234966,0.10106556405767296,0.9655567086875934,1.4002192934525259e-167
1143,0.5188320771559782,0.3284102060670614,0.5592129770498008,0.2541266677216692,0.00909745877937284,0.0009108192537019789,0.02495252647522709,0.4536989043483892,0.22579596718787695,0.6673903132393857,0.10373482758715384,0.9596913388102646,0.0
2828,0.41450815825073856,0.36758655689271297,0.5934885686122153,0.199651912214274,0.024454773277868262,0.0027617664309706677,0.04075410583063397,0.3947082643313838,0.17502797883727744,0.5880525913064156,0.1401643724395461,0.9456923437610758,0.0
2142,0.31152738282580233,0.2999701767543047,0.5330341431319345,0.18402735540570642,0.03770799838127586,0.004800517251737614,0.06857780454391924,0.37660570921283787,0.16073195696472165,0.5542727057196599,0.19290714444688903,0.8953225379548786,0.0
1508,0.3968071008530967,0.27280478191781565,0.5068466444141564,0.20872481732229625,0.019632562262694046,0.002228455362636464,0.04312910998231541,0.40525201520963844,0.18363235604421926,0.6183134196347237,0.12375411857051878,0.9045189066706674,0.0
2930,0.25524005411225575,0.12779249768793619,0.3370007988521426,0.23653335821425886,0.022063419487338663,0.0025197940704159037,0.02057324974663303,0.433403698586324,0.2076075817927995,0.7403105215761698,0.06467190269167471,0.9064150648995457,0.0
1892,0.5607437674277355,0.2544195210306217,0.4883788212414602,0.19582836409459697,0.0003596861629433512,0.0001254042508925697,0.013260763686825786,0.38967439046111163,0.17099211784283264,0.6553222703527413,0.08381396542177606,0.9688697063263523,0.0
1403,0.4408524520766035,0.2775677436278507,0.5115290410656956,0.25784809958478394,0.014211168314526172,0.0014986560374109312,0.02690282146122323,0.45766291275761684,0.2294368989763104,0.6532516144710316,0.1198945459230704,0.9514530076714083,0.0
1958,0.15486642187313085,0.10577401488771868,0.30382492829759233,0.42288828833018205,0.053888954253178405,0.007846343978975007,0.020864233622784174,0.6090272732308817,0.390083133675259,0.7014762333046305,0.08893463281178957,0.9510963867354216,0.0
1169,0.25444999677903263,0.13817763982815157,0.35165916302279626,0.24558950703863702,0.02551677710767928,0.0029539451528309236,0.025835190227162144,0.4445906753161247,0.21753956144954684,0.6329712684931066,0.11654651940391707,0.903528766900549,0.0
2947,0.1067166376779584,0.192936407876483,0.42120938139989683,0.04181757747685917,0.14732220424161238,0.034755107620927005,0.0885713840551299,0.15494603517193795,0.03454921084400492,0.31847400229413353,0.28093495633595117,0.9313686670535963,0.0
772,0.18724036700624877,0.1724111338563844,0.39645850383259323,0.7729715191703997,0.0595724386570995,0.009134386905946736,0.03421130327788851,0.8618324533707178,0.7523413051037375,0.8505718490913998,0.09251877557316333,0.9581677299848956,0.0
3720,0.10315470767418533,0.12165199459796473,0.3280545434913661,0.0057261724462771245,0.11201666322607881,0.02256588931809081,0.042390112281353254,0.03897612596169853,0.00453455383456236,0.31518887504208665,0.16401153245903008,0.8367472191968885,1.3505367638208573e-167
1089,0.4793913291552784,0.3233086427502349,0.5546027302393628,0.3170142664074953,0.012937583581750088,0.0013860667948430352,0.01963780908813449,0.5160155497475034,0.28637725254532354,0.6681195676552949,0.08808597071178433,0.9767259441924931,0.0
3506,0.31940448910852853,0.14725575302038532,0.3640307342038309,0.1957389733025019,0.016011835205678927,0.001815962649454007,0.015134739156959858,0.3903432110576004,0.17152565404799,0.6092490321242292,0.08475869939378855,0.9368343072280476,8.106532751567255e-168
2308,0.32453687087601074,0.2916726715712882,0.5251654410918745,0.07115997948552055,0.04082340916137527,0.005805493198389488,0.027429644109623463,0.21472481411226213,0.059681076237592945,0.4946460848356998,0.13672515422049958,0.9583043612949464,0.0
749,0.14497529057728956,0.07674690580356883,0.2543130517967715,0.5459628895398815,0.045190495116188466,0.006177932080934708,0.006864362357024123,0.7040864420912888,0.5125105018803037,0.8420690124778658,0.041272940609387174,0.9834114718007516,0.0
705,0.3523660307556386,0.299463716700137,0.5325569879442723,0.013226665992839316,0.046254805416076704,0.007503509129235864,0.018827310253534447,0.07196864514276222,0.010556241333320891,0.3623533313856288,0.14556090165004365,0.9665052822417031,0.0
2672,0.42981465632276056,0.3588988286067572,0.5860511503781234,0.34116295193428486,0.022275386081070957,0.002572091409036148,0.05360373411062367,0.5385532303527434,0.31004577946089384,0.62269247893347,0.1544609217407161,0.9297957245636388,0.0
2515,0.35417115301436547,0.34470320177224373,0.573702664076327,0.31749266105505064,0.036881394169274793,0.004783722970134266,0.07441186561304142,0.5165487454598008,0.2869264136079157,0.6033005431427034,0.21585388882466938,0.9163996285327207,0.0
2922,0.46508931282957483,0.7894367662365803,0.8848448879218667,0.006317048081126552,0.04985054901686466,0.007233734803464602,0.03543465162606479,0.04232683204278698,0.005054788507843337,0.33989104254857605,0.18635023989558094,0.9768802115625261,0.0
473,0.36786440646770474,0.2038211595609858,0.43380393532856937,0.28965523815270855,0.017387083766591933,0.002019411448390669,0.017314845815740856,0.4900964254106488,0.2603124642775498,0.6305143748828455,0.10709484082226368,0.9622009153625664,0.0
2991,0.09810607106374755,0.019738821248852168,0.11512586123898202,0.31179952729084187,0.024634453077215047,0.002839530588135861,0.00273615754153382,0.5047395925278447,0.27488610177342243,0.8445327947890677,0.02539718974833737,0.9140711884703716,0.0
813,0.5365174898539531,0.46079473083636546,0.668344610816706,0.17388979752755615,0.016025637179299647,0.0016506372200350925,0.04967239291812999,0.363965644306351,0.15110710059585253,0.5833880781361147,0.14585533259618993,0.9323014554774405,0.0
3711,0.43650276543073546,0.31037682272810874,0.5427512521123808,0.205696873415011,0.020483316775420403,0.002388853327678675,0.03158266384804131,0.4022539436869777,0.18116493602557218,0.5256841770810212,0.15427585833736648,0.948406739561356,1.3406002578945236e-167
3373,0.13583556500372718,0.12328700737352817,0.3304580879627859,0.013457573787217961,0.09049655821981059,0.01812515697379712,0.035875023036604184,0.07306351919263351,0.010790391092577572,0.3308804645463132,0.19656018169964404,0.9044685770150127,4.703279471797958e-168
2018,0.09548144262536466,0.12743192177565135,0.33648143710838885,0.01684451972178746,0.134760041265013,0.03044341533874822,0.1478509455409261,0.08570932494688195,0.013654596588686445,0.3186720136501807,0.3270050064791962,0.7792938326140812,0.0
1035,0.5002263880069574,0.37212217533759323,0.5973366247131572,0.35754020021537647,0.014005134167989326,0.0015367956077657332,0.027287482148881707,0.553217070245618,0.3259469905000989,0.6558265698584498,0.12253791176655231,0.9707739384242711,0.0
1941,0.21443499627288073,0.1763091801311547,0.40126733267852643,0.16819649418717475,0.05140636806011508,0.007532843428198303,0.07913635665303467,0.3576932091464843,0.14643999318477846,0.6032524051830046,0.21058821894118446,0.828009859897632,0.0
407,0.24422342471678515,0.2398952017371756,0.47331415473818467,0.3451398760297048,0.049159699013534626,0.006862747425903547,0.045772168228842045,0.5418678059701248,0.313605457564617,0.6664029474746389,0.12841951808542462,0.9475332494511752,0.0
137,0.2206629671553336,0.2805283400930721,0.5144194112128024,0.2499495995333344,0.06675456318962669,0.010443009836496268,0.048434509474417395,0.4499726857732553,0.22239979336975274,0.5770260174890509,0.15164727794883703,0.9670605708401321,0.0
771,0.13764712919761127,0.12494420467357358,0.3328781763555384,0.22724332860820065,0.07716887632839742,0.013035999935980123,0.05310637401481777,0.4259910996709788,0.20115332816115214,0.6123327445077336,0.16812440299051482,0.9027329720951793,0.0
1778,0.29500473942372313,0.14653638592256105,0.3630644500927037,0.31347424373142657,0.021342580921966108,0.0025981870429951414,0.01746000042294322,0.5128781566240375,0.2831565062145222,0.6363619493697237,0.0952291360229641,0.9423397032836274,0.0
2315,0.0351002641193414,0.022322879338840827,0.12410880609826469,0.3806514316837428,0.1577227420983774,0.0391557850671985,0.04901625963847393,0.5736208904992103,0.34873044856073177,0.573819128825406,0.19539566287583487,0.7881387530496733,0.0
2667,0.6767183862032161,0.4066512196189744,0.6258960990479544,0.1272368647232113,0.0035614106163791084,0.0003341015488613347,0.04318685415906705,0.30330169862522993,0.10900307930002974,0.6330083565848967,0.10912552876032529,0.9053274965867035,0.0
3558,0.3397011862363465,0.18368234849195492,0.4102209122941243,0.29060989893471006,0.01848806002922839,0.0021534216295453065,0.01644705980288752,0.49078951749483757,0.26099337505335135,0.6391867211682456,0.09708222920611101,0.9590488677850222,9.406558943595916e-168
1961,0.38757672804910787,0.37333662329605183,0.5983629980022558,0.004923198308592337,0.036724956780653746,0.004994204533966227,0.02632673621455587,0.034887675696233966,0.0039277422480145435,0.29295719849465496,0.1690563734953468,0.9319976841467574,0.0
516,0.42680535232783895,0.3390773732995157,0.5687388765124798,0.02766786219387598,0.038024248068931864,0.006013687076319891,0.024405159525655917,0.11861230957250403,0.022484983149306394,0.3981106252454158,0.15400597795830884,0.9577861190109744,0.0
2734,0.2523057526480957,0.10237140687687596,0.2984028668411996,0.029294285010165247,0.028641133036529577,0.003807573880227887,0.0063472090527559215,0.12203806723386008,0.023518810403725644,0.5666125534480244,0.06250957851731931,0.9515042833008169,0.0
1385,0.25964587762163777,0.09039952134661032,0.2785789049801598,0.27009078255013486,0.013660749921837391,0.0015506249654329814,0.010973690612012865,0.4698577426914593,0.24081901044773446,0.6857401441561577,0.07280454047668347,0.9253980960539403,0.0
220,0.463290632506006,0.2481110413857688,0.4818896915554994,0.1558641890708196,0.007765546248252486,0.0006875235189695403,0.034000996100869214,0.34057021537799725,0.13406770127352652,0.6383820566101326,0.11826273881964265,0.8849833820026927,0.0
3349,0.12862749970091028,0.08376618796135236,0.2670333810807848,0.20386973192552044,0.062105299606151944,0.009514436168671023,0.03353763751639006,0.3995459868303247,0.17895048883522907,0.5591298802933691,0.15746403673369172,0.8817407407876079,4.098808694612657e-168
3074,0.09197150824107561,0.11661843359121575,0.32055269212289283,0.009748145524326388,0.1302602397162885,0.028440569589288534,0.011785318332379186,0.057676283537567916,0.0077018925763998845,0.38094082966007997,0.11860630428536882,0.9809371683642918,0.0
3120,0.34200601860798907,0.40087493886405035,0.621205166585818,0.025620454806759105,0.04567583960049366,0.006343006411218067,0.05421995337620124,0.1130961279524615,0.020865660967762177,0.41774621608685,0.17740054891700982,0.9261861267895122,0.0
2896,0.02789680019877988,0.04126885965616891,0.17868109310604766,0.008394957808160325,0.2734289894901007,0.09548377198996745,0.014650925434432699,0.05174795915444698,0.00662816256778068,0.22454388883332138,0.16624936511394234,0.9005222859049762,0.0
2639,0.13676504421928354,0.19641794807836108,0.42527538014180194,0.001974263005537243,0.10653613041127333,0.020899633962087185,0.062240222626267626,0.016286892082750498,0.0015550587311429084,0.2223949828652373,0.25366154321839784,0.8083192418693033,0.0
3091,0.23998463138326778,0.0731818060460652,0.24763245829236366,0.17542002696700248,0.012031150313733259,0.0012335593416494886,0.006659022968220744,0.3644006849874732,0.1514334828051083,0.6843542148218267,0.056667894944630454,0.9349158418061463,0.0
3586,0.14702704692489646,0.12616567655018987,0.33465178245775123,0.007424656798089457,0.07962646620903685,0.015173159454781177,0.023682454609978573,0.04729981997738689,0.005864961922483997,0.3465983667057392,0.16358104510289204,0.879939108810798,1.0102114358439276e-167
1721,0.3494584173085602,0.10691045724691842,0.3056165671120447,0.2041810943739096,0.0028467154056251234,0.0003562648921802804,0.008741991304058977,0.39943183111002334,0.17885743356805853,0.6429670267854026,0.06817881835195178,0.9375414485873756,0.0
3122,0.7811601004941897,0.6511232567383034,0.8006004602756482,0.04675990895851131,0.00893275978191075,0.0008043039274051931,0.06027293407458915,0.16590355261828904,0.03866401631904709,0.44007659769890967,0.19788151590578953,0.901513768779286,0.0
282,0.15224363398765003,0.10941403376953289,0.3095305721356954,0.6557115672449457,0.0577909884918582,0.008696281539051897,0.016782342336963272,0.7837597467245505,0.627923092167912,0.8032131095606505,0.06867164578988344,0.9703789869828707,0.0
1145,0.04227243864056766,0.054146789418542465,0.20887268600747513,0.08423936111995162,0.2008046905933783,0.05667791607699588,0.08000751281041292,0.23712245248185687,0.0707897546471501,0.42132280760368795,0.22445382419695392,0.8633543757855673,0.0
2879,0.24147087785170707,0.27089149390012107,0.5049542666047971,0.0023682891972158842,0.05795436650248969,0.008680778622527394,0.04804199672745597,0.019037345010124815,0.001865815714948263,0.2928138039931569,0.22374153619032602,0.7993958608438039,0.0
1957,0.14399749684805338,0.1230868664782454,0.3301647236856967,0.33461281780909813,0.07265529379255561,0.012025392731803263,0.06394651754580269,0.532514722654474,0.30361267496979955,0.6237013057826113,0.17128356923758292,0.8764948271417765,0.0
1626,0.4964730405013671,0.2562827670722513,0.4902800589724315,0.14812398755829836,0.005486084810298428,0.0004623366817290324,0.0225512693092002,0.33089119506955356,0.12731261728361976,0.6127085533747127,0.09628975733247712,0.9283346156867189,0.0
1098,0.471558856280426,0.44814088734381724,0.6586569807182368,0.024771149764721584,0.027256679845741406,0.0033750947539820213,0.040189903309092986,0.11059635615237638,0.02015025654896565,0.4091852675382545,0.15924242902777594,0.9111202289111562,0.0
1723,0.15661080588608842,0.1795161110100779,0.4051840889089575,0.005789149790138904,0.09048383986935132,0.01673530613406506,0.016137704177166434,0.039180144971793784,0.004565639770413718,0.36490187766100673,0.13478269523314854,0.9769897968922705,0.0
471,0.16088687041587307,0.10813906143241565,0.3075429293913513,0.3182767476875154,0.05459241972595923,0.008084452980898223,0.011542978954290947,0.5173482237054906,0.2877508101093842,0.6594928307614549,0.08532775375480565,0.9808530797411303,0.0
1536,0.5426819616612836,0.37570914897147406,0.6003633130637537,0.42396631926375683,0.009099658413700439,0.0010047867691127823,0.03091087841973113,0.6099770444812469,0.39122416389744635,0.6945757410111002,0.11168421868290328,0.9612383552111408,0.0
921,0.47283804054738127,0.6156903813727337,0.7776130901333345,0.003126612823175148,0.04089253476101055,0.005684715137436709,0.04655502278295035,0.024309604170068916,0.002500388978690947,0.227761140562038,0.2457149866275085,0.9391519279405869,0.0
2256,0.36970173840221604,0.4691636364314488,0.674678991044931,0.529766924612762,0.04219741730317204,0.005629781455656812,0.06358255429533319,0.6932964697101165,0.49777795742832737,0.7491466756489664,0.14053983129495426,0.9667305145499512,0.0
761,0.08299513173757395,0.07583535736789995,0.25261973088008055,0.25073030392574136,0.12394063900497812,0.02724749008052438,0.062471392867658994,0.45108294945983,0.22340904637034426,0.5656170519220094,0.2025972135577674,0.8850518663896421,0.0
415,0.5944304869182697,0.3153030880980307,0.5472944626947751,0.18208557445507684,0.002328856890775305,0.00022504008243609845,0.028490681312901216,0.37395196695354355,0.15868688065172445,0.569558802481396,0.1263058524658231,0.9306832350485408,0.0
1524,0.2753057618508601,0.12451408925334247,0.33225159386294223,0.25018337142714325,0.018114207040387943,0.0020298595335565845,0.012776198760446951,0.4496847613742195,0.2221384342101888,0.6574175725183955,0.07835721922006467,0.9455841696583995,0.0
1822,0.2633104184497025,0.14198964386532273,0.3569018191998332,0.1970766072443494,0.024834367818019433,0.0028834348016712804,0.022085470541387073,0.3895287718898522,0.17087606303612687,0.6056146535937295,0.11729287372303952,0.9125051019731747,0.0
975,0.06154900932240042,0.10597906853356791,0.30414890402751704,0.0029696379543301807,0.19804489182945567,0.05609673664175117,0.038685112595246034,0.023011664759113953,0.0023394248139171564,0.1629193977724418,0.268808104681291,0.8797233331698222,0.0
1924,0.1909265343309132,0.3030399928075317,0.5359177836932929,0.06610450363038792,0.09257682316632262,0.017072196714979886,0.08469764691173515,0.20567219376951767,0.05545298628038974,0.40399682822793453,0.22076885260696136,0.9341482490959683,0.0
1725,0.29537653110994566,0.22148371339517428,0.45354913733022206,0.5159045820439211,0.029960900991905327,0.0036513914450953967,0.03349279490312508,0.682307344283225,0.48299355704952535,0.7768427341309532,0.09161425718970077,0.9454327865602012,0.0
544,0.5180134912527724,0.4584942886682996,0.6665933831561152,0.012293068612858773,0.020509518672737433,0.002212351318123526,0.0214014366160346,0.06812342267682127,0.009751368620216846,0.5234716769444161,0.10353782187118536,0.9295013507626742,0.0
1994,0.011899634650248932,0.022687504611176575,0.1253355816050539,0.012219416831056953,0.4705124931542489,0.2514164640684704,0.06061990138493724,0.06756847576607306,0.00963745375062895,0.19052774102977188,0.29398801727378693,0.828156906012651,0.0
2040,0.2413599845393558,0.10393075524509943,0.300898588064208,0.343590372398807,0.023342763465790513,0.0029641376427837025,0.013794022750699353,0.5402716506620678,0.3118887495147158,0.7232554702669023,0.06921327036659648,0.9355417765570948,0.0
1802,0.1819115062164676,0.08274468939806001,0.26521584828268996,0.26097979258805626,0.030497205668700393,0.0037106271965619995,0.01591178260566213,0.4604599041627271,0.23202331667336853,0.6607352719162944,0.08526072137029365,0.908406854359292,0.0
1789,0.28186917349971946,0.22797782829110158,0.4606108416888612,0.2238025728305125,0.036858155029665475,0.004777724369119973,0.06611594261316155,0.42229706533159517,0.19797460612308557,0.5497535321971547,0.18464435515839583,0.8676870223870803,0.0
1073,0.40385319750053067,0.27273427652459675,0.5067770270894472,0.327242559559588,0.01830989098222726,0.002044100379239755,0.02037778453823812,0.5254543767518661,0.29617599576411346,0.6706988922671724,0.09919633523339198,0.9719483867215795,0.0
2873,0.06537321811472172,0.032474738543831844,0.1553169374188083,0.6018684831897255,0.09428052061123282,0.01885379819548563,0.03346257649083257,0.7462271740691515,0.5721001025402057,0.7440267051639708,0.10990065442271986,0.78960060883001,0.0
1463,0.21658844316832815,0.18125124059440548,0.40728878074205327,0.02145728646537971,0.055895435685356494,0.009167341576315081,0.031072351890737083,0.09962602524531593,0.01714655606080301,0.4278919112967851,0.13784648973660354,0.878361614646022,0.0
2271,0.12015819552193505,0.21961108709815688,0.4514937627059652,0.007531240987571701,0.13213123494756576,0.02868035530786718,0.009641415811629462,0.04775972384391376,0.0059421845377774524,0.41239824783280415,0.10034882968886237,0.9479498427939053,0.0
